embedding_kind,target,target_mode,model,pca_components,alpha,val_MAE,val_RMSE,val_R2,val_Pearson,val_Spearman,test_MAE,test_RMSE,test_R2,test_Pearson,test_Spearman
front,PM10,log1p,ridge_pca256,256.0,1000.0,94.42742029509647,132.3578284086431,-0.8978626455746401,0.10973041519625619,0.15311555778769143,62.76986443575894,93.26239211464996,-0.3710224595194269,-0.13640813975063107,-0.08651849628459465
front,aqi,raw,ridge_pca64,64.0,1.0,70.64163343135316,98.29681866472734,-0.15096892617734814,0.1274012913891013,0.1488090617786177,98.4930899561538,115.24075960069575,-0.801305266907641,-0.01965414447316594,-0.016701590621846982
front,aqi,raw,ridge_pca64,64.0,10.0,70.64057653696763,98.2961554291928,-0.15095339442512956,0.12739627840508277,0.14880965609355393,98.49139036651498,115.23860019997896,-0.8012377612186001,-0.01965818330439796,-0.016704269734227048
front,aqi,raw,ridge_pca64,64.0,100.0,70.63002936419178,98.28954560442274,-0.15079861025397312,0.12734627728057496,0.14876337890691996,98.47443978738647,115.21706295549819,-0.8005645480272563,-0.019698419151975642,-0.016720460037773235
front,aqi,raw,ridge_pca64,64.0,1000.0,70.52602418071945,98.22473779204978,-0.1492815383757684,0.1268505362525748,0.1483057690463908,98.30672898922955,115.0045066989057,-0.79392719377016,-0.02009690993650776,-0.01683894183817553
front,aqi,raw,ridge_pca128,128.0,1.0,72.82231086639375,100.53935835603393,-0.20408429690532737,0.11046239758904543,0.15791061657714683,93.0455472773125,110.03374225172028,-0.6422030771087099,-0.005244441541898509,0.01889701548603736
front,aqi,raw,ridge_pca128,128.0,10.0,72.82006979178566,100.53736191371976,-0.2040364776032726,0.11046455164669783,0.15791004903650174,93.04475751663936,110.03225474047485,-0.6421586765642442,-0.005252204009144368,0.0188866016145715
front,aqi,raw,ridge_pca128,128.0,100.0,72.79771722957342,100.51747848683631,-0.20356027644879693,0.11048585202824207,0.1578977698887733,93.03688882857982,110.01740151231259,-0.6417153572617837,-0.005329479436893678,0.01877861644724784
front,aqi,raw,ridge_pca128,128.0,1000.0,72.58031595376039,100.32565226521004,-0.1989709428331241,0.1106780436435209,0.1578980144067059,92.95904926083934,109.87189431056773,-0.6373756176549739,-0.0060881605698366835,0.01798003545431843
front,aqi,raw,ridge_pca256,256.0,1.0,78.31511448797126,105.15139531845831,-0.31708788223761264,0.09498680836641735,0.14523289822106794,94.92277003431936,114.14444454874614,-0.767195726108042,-0.04098657441076413,-0.03029469915679906
front,aqi,raw,ridge_pca256,256.0,10.0,78.30894695943145,105.14545112495537,-0.3169389768631885,0.09499859075986242,0.14524315866846474,94.92065527474887,114.14031682229385,-0.7670679166700816,-0.04098368782635011,-0.03028800606218926
front,aqi,raw,ridge_pca256,256.0,100.0,78.24756633744084,105.08637899977988,-0.31545964456125297,0.09511576825562973,0.14535215323543582,94.89960778682898,114.09927294247618,-0.76579730020224,-0.04095488334469687,-0.030259815226735817
front,aqi,raw,ridge_pca256,256.0,1000.0,77.66140052984626,104.52917342591141,-0.30154655347963666,0.09621633489120118,0.1461991790600528,94.69803554934673,113.70877160963047,-0.7537312071248781,-0.04068780214939169,-0.029776926840133822
front,aqi,log1p,ridge_pca64,64.0,1.0,68.24868712914667,105.52639773117788,-0.32649891957232424,0.12402922907100385,0.1475442418125028,75.61175387142083,96.44818596574964,-0.26172068121211844,0.0008564656420834493,-0.014980134457333174
front,aqi,log1p,ridge_pca64,64.0,10.0,68.24826878964616,105.52661809140335,-0.32650445956824004,0.12402461975853554,0.1475386845722613,75.61012022592459,96.4464302623696,-0.26167474593443263,0.0008527561199363701,-0.014980219605881836
front,aqi,log1p,ridge_pca64,64.0,100.0,68.24411664200863,105.52884531817581,-0.3265604541121263,0.12397882736795544,0.14749670542984705,75.59374004116627,96.42884473582605,-0.2612146938220934,0.0008160418453682498,-0.014978278906161994
front,aqi,log1p,ridge_pca64,64.0,1000.0,68.203769548702,105.55145530058653,-0.32712895690506616,0.12352456118681278,0.14710421628768494,75.43223487747959,96.25626061165937,-0.25670420010612727,0.0004515570536599175,-0.01506695674210508
front,aqi,log1p,ridge_pca128,128.0,1.0,68.99576636929474,106.74961641294657,-0.3574296163707331,0.10257618280991924,0.15957047416882264,71.11113374235214,93.23944085871278,-0.17916455297998124,0.003949878329712416,0.01953158333628455
front,aqi,log1p,ridge_pca128,128.0,10.0,68.9942641399106,106.74888706864414,-0.3574110677293829,0.1025794685566647,0.15957422862774476,71.11028048298013,93.23823976663746,-0.17913417364555162,0.003944641316185406,0.019520071105805618
front,aqi,log1p,ridge_pca128,128.0,100.0,68.97927057104441,106.74166523956595,-0.35722740943765285,0.10261245362578475,0.15959894967620583,71.10167300424665,93.22619326229845,-0.1788295019280659,0.0038924990885944306,0.019431548606936837
